Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,temperature,humidity,precipitation,weather_description,Distance (km),Travel_time_minutes,Time_subtract_2,Food_manipulation,food_time,Weather_manipulation,Weather_time,Vehicle_manipulation,Vehicle_time,Traffic_manipulation,Traffic_time,Total_delay,Traffic_labels,Total_time
27,4.9,23.353783,85.326967,23.373783,85.346967,buffet ,motorcycle ,20.1,83.0,0.0,mist,4.08,10.22666667,8.226666667,0.08,0.658133333,0.1,0.822666667,0.0,0.0,0.05,0.411333333,1.892133333,very low,10.1188
34,3.5,12.934179,77.615797,13.004179,77.685797,buffet ,motorcycle ,22.93,73.0,0.0,haze,17.47,22.33833333,20.33833333,0.08,1.627066666,0.1,2.033833333,0.0,0.0,0.05,1.016916667,4.677816666,low,25.01615
39,4.8,26.902908,75.792934,26.952908,75.842934,drinks ,electric_scooter ,23.77,46.0,0.0,haze,9.42,16.09666667,14.09666667,0.05,0.704833334,0.1,1.409666667,0.03,0.4229,0.1,1.409666667,3.947066668,low,18.04373334
35,3.5,12.913041,77.683237,13.023041,77.793237,snack ,motorcycle ,22.77,73.0,0.0,haze,25.02,34.53,32.53,0.05,1.6265,0.1,3.253,0.0,0.0,0.05,1.6265,6.506,low,39.036
32,4.9,13.005801,80.250744,13.025801,80.270744,meal ,motorcycle ,28.49,81.0,0.0,mist,4.53,11.585,9.585,0.1,0.9585,0.1,0.9585,0.0,0.0,0.05,0.47925,2.39625,very low,11.98125
32,4.3,17.424114,78.347554,17.514114,78.437554,drinks ,motorcycle ,22.76,60.0,0.0,haze,19.92,30.345,28.345,0.05,1.41725,0.1,2.8345,0.0,0.0,0.05,1.41725,5.669,low,34.014
38,4.1,18.539299,73.897902,18.669299,74.027902,buffet ,motorcycle ,23.47,47.0,0.0,clear sky,29.57,33.19833333,31.19833333,0.08,2.495866666,0.0,0.0,0.0,0.0,0.05,1.559916667,4.055783333,low,35.25411666
31,4.2,18.536562,73.896485,18.666562,74.026485,snack ,motorcycle ,23.47,47.0,0.0,clear sky,30.28,34.875,32.875,0.05,1.64375,0.0,0.0,0.0,0.0,0.05,1.64375,3.2875,low,36.1625
25,4.9,13.005801,80.250744,13.025801,80.270744,buffet ,motorcycle ,28.49,81.0,0.0,mist,4.53,11.585,9.585,0.08,0.7668,0.1,0.9585,0.0,0.0,0.05,0.47925,2.20455,very low,11.78955
30,4.4,15.496162,73.825364,15.586162,73.915364,drinks ,motorcycle ,28.88,68.0,0.0,broken clouds,21.77,31.93666667,29.93666667,0.05,1.496833334,0.05,1.496833334,0.0,0.0,0.05,1.496833334,4.490500002,low,34.42716667
25,5.0,18.56245,73.916619,18.63245,73.986619,snack ,motorcycle ,23.39,47.0,0.0,clear sky,15.35,20.24,18.24,0.05,0.912,0.0,0.0,0.0,0.0,0.05,0.912,1.824,very low,20.064
28,4.6,26.90519,75.810753,27.04519,75.950753,meal ,motorcycle ,23.92,30.0,0.0,clear sky,25.98,32.09833333,30.09833333,0.1,3.009833333,0.0,0.0,0.0,0.0,0.05,1.504916667,4.51475,low,34.61308333
33,4.4,18.994049,72.825203,19.124049,72.955203,drinks ,motorcycle ,28.05,57.0,0.0,smoke,29.68,40.66666667,38.66666667,0.05,1.933333334,0.15,5.800000001,0.0,0.0,0.05,1.933333334,9.666666669,low,48.33333334
34,4.0,21.17106,72.789292,21.20106,72.819292,meal ,scooter ,24.99,73.0,0.0,mist,5.07,13.46666667,11.46666667,0.1,1.146666667,0.1,1.146666667,0.0,0.0,0.1,1.146666667,3.440000001,low,14.90666667
37,4.6,22.514585,88.39331,22.644585,88.52331,meal ,motorcycle ,28.02,65.0,0.0,haze,30.19,41.89,39.89,0.1,3.989,0.1,3.989,0.0,0.0,0.05,1.9945,9.9725,low,49.8625
26,4.9,17.433809,78.386744,17.523809,78.476744,meal ,motorcycle ,22.81,60.0,0.0,haze,21.38,32.72,30.72,0.1,3.072,0.1,3.072,0.0,0.0,0.05,1.536,7.68,low,38.4
31,4.9,12.325461,76.632278,12.455461,76.762278,meal ,motorcycle ,20.23,67.0,0.0,clear sky,25.51,35.29833333,33.29833333,0.1,3.329833333,0.0,0.0,0.0,0.0,0.05,1.664916667,4.99475,low,38.29308333
20,4.9,12.978453,77.643685,13.028453,77.693685,drinks ,scooter ,22.65,73.0,0.0,haze,12.57,16.195,14.195,0.05,0.70975,0.1,1.4195,0.0,0.0,0.1,1.4195,3.54875,low,17.74375
36,4.3,12.913041,77.683237,12.953041,77.723237,drinks ,motorcycle ,23.43,73.0,0.0,haze,12.39,22.01833333,20.01833333,0.05,1.000916667,0.1,2.001833333,0.0,0.0,0.05,1.000916667,4.003666667,low,24.022
36,4.9,12.970221,77.645396,13.040221,77.715396,drinks ,motorcycle ,22.64,73.0,0.0,haze,12.82,19.84333333,17.84333333,0.05,0.892166667,0.1,1.784333333,0.0,0.0,0.05,0.892166667,3.568666667,very low,21.412
38,5.0,19.876428,75.364792,19.906428,75.394792,meal ,scooter ,21.88,60.0,0.0,haze,6.78,14.06,12.06,0.1,1.206,0.1,1.206,0.0,0.0,0.1,1.206,3.618,low,15.678
26,4.7,17.410371,78.437225,17.470371,78.497225,meal ,electric_scooter ,22.92,60.0,0.0,haze,12.73,20.05,18.05,0.1,1.805,0.1,1.805,0.03,0.5415,0.1,1.805,5.9565,low,24.0065
22,4.5,18.994049,72.825203,19.044049,72.875203,snack ,motorcycle ,28.01,57.0,0.0,smoke,9.58,15.42333333,13.42333333,0.05,0.671166667,0.15,2.0135,0.0,0.0,0.05,0.671166667,3.355833334,very low,16.77916666
35,4.8,21.15276,72.778059,21.20276,72.828059,snack ,electric_scooter ,24.91,73.0,0.0,mist,9.48,15.38333333,13.38333333,0.05,0.669166667,0.1,1.338333333,0.03,0.4015,0.1,1.338333333,3.747333333,low,17.13066666
20,4.9,21.173343,72.792731,21.263343,72.882731,buffet ,scooter ,24.94,43.0,0.0,clear sky,16.15,22.95333333,20.95333333,0.08,1.676266666,0.0,0.0,0.0,0.0,0.1,2.095333333,3.771599999,low,24.72493333
31,4.8,12.979096,77.640625,13.049096,77.710625,snack ,motorcycle ,22.6,73.0,0.0,haze,12.5,23.325,21.325,0.05,1.06625,0.1,2.1325,0.0,0.0,0.05,1.06625,4.265,low,25.59
34,4.5,30.893384,75.821202,30.983384,75.911202,meal ,scooter ,23.67,39.0,0.0,clear sky,19.9,26.00666667,24.00666667,0.1,2.400666667,0.0,0.0,0.0,0.0,0.1,2.400666667,4.801333334,low,28.808
34,4.7,30.885814,75.786976,30.895814,75.796976,buffet ,motorcycle ,24.05,38.0,0.0,clear sky,3.67,9.586666667,7.586666667,0.08,0.606933333,0.0,0.0,0.0,0.0,0.05,0.379333333,0.986266666,very low,8.572933333
23,4.6,12.914264,77.6784,12.994264,77.7584,snack ,scooter ,23.12,73.0,0.0,haze,18.36,27.77166667,25.77166667,0.05,1.288583334,0.1,2.577166667,0.0,0.0,0.1,2.577166667,6.442916668,low,32.21458334
35,4.3,23.369746,85.33982,23.459746,85.42982,drinks ,scooter ,20.18,83.0,0.0,mist,15.71,20.16666667,18.16666667,0.05,0.908333334,0.1,1.816666667,0.0,0.0,0.1,1.816666667,4.541666668,low,22.70833334
23,4.5,13.027018,80.254791,13.057018,80.284791,snack ,electric_scooter ,28.42,81.0,0.0,mist,6.21,12.195,10.195,0.05,0.50975,0.1,1.0195,0.03,0.30585,0.1,1.0195,2.8546,low,13.0496
27,4.7,17.428294,78.404423,17.448294,78.424423,buffet ,motorcycle ,22.8,60.0,0.0,haze,5.78,13.45166667,11.45166667,0.08,0.916133334,0.1,1.145166667,0.0,0.0,0.05,0.572583334,2.633883335,very low,14.08555
25,4.5,23.369746,85.33982,23.459746,85.42982,snack ,motorcycle ,20.18,83.0,0.0,mist,15.71,20.16666667,18.16666667,0.05,0.908333334,0.1,1.816666667,0.0,0.0,0.05,0.908333334,3.633333335,very low,21.8
26,5.0,9.959778,76.296106,10.069778,76.406106,snack ,motorcycle ,24.3,90.0,0.0,scattered clouds,23.54,36.71166667,34.71166667,0.05,1.735583334,0.0,0.0,0.0,0.0,0.05,1.735583334,3.471166668,low,38.18283334
20,5.0,9.966783,76.242981,9.996783,76.272981,drinks ,motorcycle ,27.26,75.0,0.0,clear sky,6.97,22.18166667,20.18166667,0.05,1.009083334,0.0,0.0,0.0,0.0,0.05,1.009083334,2.018166668,low,22.19983334
28,4.8,21.170096,72.789122,21.220096,72.839122,snack ,motorcycle ,24.92,73.0,0.0,mist,10.18,16.88666667,14.88666667,0.05,0.744333334,0.1,1.488666667,0.0,0.0,0.05,0.744333334,2.977333335,very low,17.864
29,4.6,12.323978,76.627961,12.363978,76.667961,buffet ,scooter ,20.61,67.0,0.0,clear sky,10.51,19.10333333,17.10333333,0.08,1.368266666,0.0,0.0,0.0,0.0,0.1,1.710333333,3.078599999,low,20.18193333
23,4.6,12.337978,76.616792,12.447978,76.726792,meal ,motorcycle ,20.62,67.0,0.0,clear sky,20.5,32.71166667,30.71166667,0.1,3.071166667,0.0,0.0,0.0,0.0,0.05,1.535583334,4.606750001,low,35.31841667
35,4.9,22.651847,75.881991,22.661847,75.891991,meal ,motorcycle ,21.96,60.0,0.0,haze,2.31,11.69833333,9.698333333,0.1,0.969833333,0.1,0.969833333,0.0,0.0,0.05,0.484916667,2.424583333,very low,12.12291667
37,4.5,12.323194,76.630583,12.393194,76.700583,snack ,motorcycle ,20.8,67.0,0.0,clear sky,17.24,22.395,20.395,0.05,1.01975,0.0,0.0,0.0,0.0,0.05,1.01975,2.0395,low,22.4345
38,4.1,11.010375,76.95295,11.070375,77.01295,snack ,scooter ,25.94,73.0,0.0,haze,12.2,17.135,15.135,0.05,0.75675,0.1,1.5135,0.0,0.0,0.1,1.5135,3.78375,low,18.91875
32,4.7,12.933284,77.615428,13.043284,77.725428,buffet ,motorcycle ,22.64,73.0,0.0,haze,24.37,29.37,27.37,0.08,2.1896,0.1,2.737,0.0,0.0,0.05,1.3685,6.2951,low,33.6651
23,4.9,12.323194,76.630583,12.343194,76.650583,snack ,motorcycle ,20.55,67.0,0.0,clear sky,5.01,11.81,9.81,0.05,0.4905,0.0,0.0,0.0,0.0,0.05,0.4905,0.981,very low,10.791
30,4.6,17.455894,78.375467,17.475894,78.395467,drinks ,scooter ,22.74,60.0,0.0,haze,5.96,13.45,11.45,0.05,0.5725,0.1,1.145,0.0,0.0,0.1,1.145,2.8625,low,14.3125
23,4.7,18.539299,73.897902,18.559299,73.917902,buffet ,scooter ,23.02,48.0,0.0,clear sky,7.32,12.34333333,10.34333333,0.08,0.827466666,0.0,0.0,0.0,0.0,0.1,1.034333333,1.861799999,low,12.20513333
29,4.8,22.74806,75.8934,22.80806,75.9534,drinks ,motorcycle ,22.18,60.0,0.0,haze,12.9,18.45,16.45,0.05,0.8225,0.1,1.645,0.0,0.0,0.05,0.8225,3.29,very low,19.74
27,5.0,22.722634,75.886959,22.852634,76.016959,buffet ,scooter ,22.29,44.0,0.0,clear sky,26.95,32.12333333,30.12333333,0.08,2.409866666,0.0,0.0,0.0,0.0,0.1,3.012333333,5.422199999,moderate,35.54553333
26,4.8,30.899992,75.831338,30.909992,75.841338,drinks ,motorcycle ,24.01,38.0,0.0,clear sky,2.26,8.82,6.82,0.05,0.341,0.0,0.0,0.0,0.0,0.05,0.341,0.682,very low,7.502
21,4.5,17.410371,78.437225,17.520371,78.547225,buffet ,electric_scooter ,22.75,60.0,0.0,haze,22.65,32.31166667,30.31166667,0.08,2.424933334,0.1,3.031166667,0.03,0.90935,0.1,3.031166667,9.396616668,moderate,39.70828334
24,4.6,23.354422,85.3329,23.464422,85.4429,snack ,motorcycle ,20.3,63.0,0.0,scattered clouds,17.44,22.615,20.615,0.05,1.03075,0.0,0.0,0.0,0.0,0.05,1.03075,2.0615,low,22.6765
32,4.9,26.911378,75.789034,27.041378,75.919034,meal ,motorcycle ,23.86,29.0,0.0,clear sky,24.58,25.91833333,23.91833333,0.1,2.391833333,0.0,0.0,0.0,0.0,0.05,1.195916667,3.58775,low,27.50608333
33,4.9,13.086438,80.220672,13.126439,80.260672,drinks ,scooter ,28.26,82.0,0.0,mist,10.88,18.67666667,16.67666667,0.05,0.833833334,0.1,1.667666667,0.0,0.0,0.1,1.667666667,4.169166668,low,20.84583334
23,4.8,12.297954,76.665169,12.337954,76.705169,drinks ,scooter ,20.61,67.0,0.0,clear sky,9.91,15.645,13.645,0.05,0.68225,0.0,0.0,0.0,0.0,0.1,1.3645,2.04675,low,15.69175
34,4.9,22.31279,73.170283,22.32279,73.180283,snack ,electric_scooter ,24.0,64.0,0.0,haze,2.92,9.133333333,7.133333333,0.05,0.356666667,0.1,0.713333333,0.03,0.214,0.1,0.713333333,1.997333333,very low,9.130666666
38,4.6,23.359407,85.325055,23.439407,85.405055,buffet ,motorcycle ,20.19,83.0,0.0,mist,15.03,18.125,16.125,0.08,1.29,0.1,1.6125,0.0,0.0,0.05,0.80625,3.70875,very low,19.83375
31,4.2,18.546947,73.900626,18.616947,73.970626,snack ,scooter ,23.09,48.0,0.0,clear sky,15.98,26.92833333,24.92833333,0.05,1.246416667,0.0,0.0,0.0,0.0,0.1,2.492833333,3.73925,low,28.66758333
31,4.8,18.593481,73.785901,18.663481,73.855901,snack ,electric_scooter ,22.68,49.0,0.0,clear sky,15.81,21.22833333,19.22833333,0.05,0.961416667,0.0,0.0,0.03,0.57685,0.1,1.922833333,3.4611,low,22.68943333
38,5.0,27.157772,78.04725,27.167772,78.05725,meal ,motorcycle ,25.86,37.0,0.0,clear sky,2.55,9.575,7.575,0.1,0.7575,0.0,0.0,0.0,0.0,0.05,0.37875,1.13625,very low,8.71125
22,4.6,26.910262,75.783013,27.000262,75.873013,drinks ,motorcycle ,23.72,28.0,0.0,clear sky,17.09,18.96,16.96,0.05,0.848,0.0,0.0,0.0,0.0,0.05,0.848,1.696,very low,18.656
26,4.0,21.183434,72.814492,21.313434,72.944492,snack ,motorcycle ,24.91,42.0,0.0,clear sky,30.45,33.96666667,31.96666667,0.05,1.598333334,0.0,0.0,0.0,0.0,0.05,1.598333334,3.196666668,low,35.16333334
28,4.8,22.745049,75.892471,22.835049,75.982471,snack ,motorcycle ,22.25,44.0,0.0,clear sky,19.16,21.62333333,19.62333333,0.05,0.981166667,0.0,0.0,0.0,0.0,0.05,0.981166667,1.962333334,very low,21.58566666
21,4.8,15.506205,73.766668,15.566205,73.826668,drinks ,motorcycle ,28.99,70.0,0.0,scattered clouds,13.39,21.32333333,19.32333333,0.05,0.966166667,0.0,0.0,0.0,0.0,0.05,0.966166667,1.932333334,very low,21.25566666
21,4.4,17.438263,78.397865,17.568263,78.527865,buffet ,scooter ,22.59,60.0,0.0,haze,30.05,37.63833333,35.63833333,0.08,2.851066666,0.1,3.563833333,0.0,0.0,0.1,3.563833333,9.978733332,moderate,45.61706666
32,5.0,23.351058,85.325731,23.361058,85.335731,meal ,motorcycle ,20.06,83.0,0.0,mist,2.58,9.298333333,7.298333333,0.1,0.729833333,0.1,0.729833333,0.0,0.0,0.05,0.364916667,1.824583333,very low,9.122916666
32,4.0,21.170798,72.790489,21.180798,72.800489,meal ,motorcycle ,24.94,73.0,0.0,mist,1.6,7.01,5.01,0.1,0.501,0.1,0.501,0.0,0.0,0.05,0.2505,1.2525,very low,6.2625
21,4.8,22.569358,88.433452,22.679358,88.543452,meal ,motorcycle ,28.01,65.0,0.0,haze,28.96,34.55166667,32.55166667,0.1,3.255166667,0.1,3.255166667,0.0,0.0,0.05,1.627583334,8.137916668,low,40.68958334
30,4.9,18.51421,73.838429,18.58421,73.908429,drinks ,motorcycle ,22.91,49.0,0.0,clear sky,13.26,19.965,17.965,0.05,0.89825,0.0,0.0,0.0,0.0,0.05,0.89825,1.7965,very low,19.7615
37,4.9,23.353783,85.326967,23.413783,85.386967,meal ,motorcycle ,20.2,83.0,0.0,mist,11.38,18.66166667,16.66166667,0.1,1.666166667,0.1,1.666166667,0.0,0.0,0.05,0.833083334,4.165416668,very low,20.82708334
21,4.6,23.333017,85.3172,23.443017,85.4272,snack ,motorcycle ,20.19,83.0,0.0,mist,17.99,21.82166667,19.82166667,0.05,0.991083334,0.1,1.982166667,0.0,0.0,0.05,0.991083334,3.964333335,very low,23.786
23,4.5,12.337978,76.616792,12.427978,76.706792,snack ,electric_scooter ,20.64,67.0,0.0,clear sky,18.0,28.295,26.295,0.05,1.31475,0.0,0.0,0.03,0.78885,0.1,2.6295,4.7331,low,31.0281
20,4.9,12.325461,76.632278,12.385461,76.692278,buffet ,motorcycle ,20.81,67.0,0.0,clear sky,15.3,21.785,19.785,0.08,1.5828,0.0,0.0,0.0,0.0,0.05,0.98925,2.57205,very low,22.35705
24,4.7,25.449872,81.836167,25.459872,81.846167,buffet ,motorcycle ,25.46,43.0,0.0,clear sky,3.46,8.413333333,6.413333333,0.08,0.513066667,0.0,0.0,0.0,0.0,0.05,0.320666667,0.833733334,very low,7.247066667
35,4.2,30.332735,78.054222,30.372735,78.094222,snack ,motorcycle ,17.24,78.0,0.0,clear sky,7.09,15.36833333,13.36833333,0.05,0.668416667,0.0,0.0,0.0,0.0,0.05,0.668416667,1.336833334,very low,14.70516666
15,1.0,12.970324,77.645748,13.080324,77.755748,buffet ,motorcycle ,22.33,73.0,0.0,haze,20.46,25.95166667,23.95166667,0.08,1.916133334,0.1,2.395166667,0.0,0.0,0.05,1.197583334,5.508883335,low,29.46055
21,4.7,11.001852,76.976268,11.111852,77.086268,snack ,scooter ,26.11,73.0,0.0,haze,20.42,28.15166667,26.15166667,0.05,1.307583334,0.1,2.615166667,0.0,0.0,0.1,2.615166667,6.537916668,low,32.68958334
33,4.7,18.51421,73.838429,18.52421,73.848429,snack ,motorcycle ,22.92,49.0,0.0,clear sky,2.06,8.39,6.39,0.05,0.3195,0.0,0.0,0.0,0.0,0.05,0.3195,0.639,very low,7.029
25,4.6,17.451976,78.385883,17.511976,78.445883,snack ,electric_scooter ,22.74,60.0,0.0,haze,12.73,20.64833333,18.64833333,0.05,0.932416667,0.1,1.864833333,0.03,0.55945,0.1,1.864833333,5.221533333,low,23.86986666
20,4.8,12.98041,77.640489,13.03041,77.690489,meal ,motorcycle ,22.65,73.0,0.0,haze,11.89,16.93,14.93,0.1,1.493,0.1,1.493,0.0,0.0,0.05,0.7465,3.7325,very low,18.6625
36,5.0,23.359194,85.325447,23.399194,85.365447,drinks ,motorcycle ,20.01,83.0,0.0,mist,7.89,13.10833333,11.10833333,0.05,0.555416667,0.1,1.110833333,0.0,0.0,0.05,0.555416667,2.221666667,very low,13.33
23,4.9,26.891191,75.802083,27.031191,75.942083,drinks ,motorcycle ,23.97,29.0,0.0,clear sky,31.46,31.665,29.665,0.05,1.48325,0.0,0.0,0.0,0.0,0.05,1.48325,2.9665,low,32.6315
33,4.8,17.433809,78.386744,17.443809,78.396744,buffet ,motorcycle ,22.79,60.0,0.0,haze,2.52,9.045,7.045,0.08,0.5636,0.1,0.7045,0.0,0.0,0.05,0.35225,1.62035,very low,8.66535
29,4.5,26.913726,75.75282,26.923726,75.762821,meal ,scooter ,23.68,46.0,0.0,haze,2.06,7.968333333,5.968333333,0.1,0.596833333,0.1,0.596833333,0.0,0.0,0.1,0.596833333,1.790499999,very low,7.758833332
34,4.8,22.310526,73.170937,22.320526,73.180937,meal ,motorcycle ,24.0,64.0,0.0,haze,2.39,9.523333333,7.523333333,0.1,0.752333333,0.1,0.752333333,0.0,0.0,0.05,0.376166667,1.880833333,very low,9.404166666
23,4.6,22.751857,75.866699,22.811857,75.926699,drinks ,scooter ,22.19,60.0,0.0,haze,11.53,19.21666667,17.21666667,0.05,0.860833334,0.1,1.721666667,0.0,0.0,0.1,1.721666667,4.304166668,low,21.52083334
32,4.8,19.207222,72.972281,19.277222,73.042281,drinks ,motorcycle ,27.9,50.0,0.0,clear sky,11.67,14.22166667,12.22166667,0.05,0.611083334,0.0,0.0,0.0,0.0,0.05,0.611083334,1.222166668,very low,13.44383334
27,4.6,17.430448,78.418213,17.440448,78.428213,drinks ,scooter ,22.9,60.0,0.0,haze,2.92,11.0,9.0,0.05,0.45,0.1,0.9,0.0,0.0,0.1,0.9,2.25,very low,11.25
29,3.6,22.310526,73.170937,22.370526,73.230937,buffet ,motorcycle ,24.01,64.0,0.0,haze,13.47,24.165,22.165,0.08,1.7732,0.1,2.2165,0.0,0.0,0.05,1.10825,5.09795,low,27.26295
22,4.6,11.022477,76.995667,11.082477,77.055667,drinks ,motorcycle ,25.99,73.0,0.0,haze,12.12,21.78333333,19.78333333,0.05,0.989166667,0.1,1.978333333,0.0,0.0,0.05,0.989166667,3.956666667,very low,23.74
28,5.0,11.022298,76.998349,11.112298,77.088349,meal ,scooter ,26.11,73.0,0.0,haze,18.09,26.57666667,24.57666667,0.1,2.457666667,0.1,2.457666667,0.0,0.0,0.1,2.457666667,7.373000001,low,31.94966667
34,4.6,17.438263,78.397865,17.518263,78.477865,snack ,scooter ,22.81,60.0,0.0,haze,19.76,29.28166667,27.28166667,0.05,1.364083334,0.1,2.728166667,0.0,0.0,0.1,2.728166667,6.820416668,low,34.10208334
33,5.0,17.438263,78.397865,17.568263,78.527865,drinks ,scooter ,22.59,60.0,0.0,haze,30.05,37.63833333,35.63833333,0.05,1.781916667,0.1,3.563833333,0.0,0.0,0.1,3.563833333,8.909583333,moderate,44.54791666
31,4.5,17.426228,78.407495,17.506228,78.487495,snack ,motorcycle ,22.74,60.0,0.0,haze,19.43,25.38333333,23.38333333,0.05,1.169166667,0.1,2.338333333,0.0,0.0,0.05,1.169166667,4.676666667,low,28.06
21,5.0,26.910262,75.783013,27.050262,75.923013,drinks ,motorcycle ,23.9,29.0,0.0,clear sky,25.84,27.46833333,25.46833333,0.05,1.273416667,0.0,0.0,0.0,0.0,0.05,1.273416667,2.546833334,low,28.01516666
32,5.0,19.003517,72.82765,19.013517,72.83765,buffet ,electric_scooter ,28.03,57.0,0.0,smoke,6.0,7.915,5.915,0.08,0.4732,0.15,0.88725,0.03,0.17745,0.1,0.5915,2.1294,very low,8.0444
33,4.7,17.433809,78.386744,17.563809,78.516744,meal ,motorcycle ,22.59,60.0,0.0,haze,30.73,38.54666667,36.54666667,0.1,3.654666667,0.1,3.654666667,0.0,0.0,0.05,1.827333334,9.136666668,low,45.68333334
22,4.6,18.563934,73.915367,18.643935,73.995367,meal ,electric_scooter ,23.46,47.0,0.0,clear sky,23.05,22.27833333,20.27833333,0.1,2.027833333,0.0,0.0,0.03,0.60835,0.1,2.027833333,4.664016666,low,24.94235
22,4.5,22.526461,88.364453,22.606461,88.444453,meal ,scooter ,28.01,65.0,0.0,haze,20.45,31.16,29.16,0.1,2.916,0.1,2.916,0.0,0.0,0.1,2.916,8.748,low,37.908
33,4.6,22.651847,75.881991,22.701847,75.931991,meal ,motorcycle ,21.97,60.0,0.0,haze,11.52,17.02833333,15.02833333,0.1,1.502833333,0.1,1.502833333,0.0,0.0,0.05,0.751416667,3.757083333,very low,18.78541666
28,4.9,22.32,73.17,22.41,73.26,meal ,motorcycle ,23.95,64.0,0.0,haze,17.36,37.595,35.595,0.1,3.5595,0.1,3.5595,0.0,0.0,0.05,1.77975,8.89875,low,44.49375
30,4.5,12.934179,77.615797,13.064179,77.745797,snack ,motorcycle ,22.29,73.0,0.0,haze,26.43,31.96666667,29.96666667,0.05,1.498333334,0.1,2.996666667,0.0,0.0,0.05,1.498333334,5.993333335,low,35.96
30,4.3,18.536562,73.896485,18.666562,74.026485,meal ,motorcycle ,23.47,47.0,0.0,clear sky,30.28,34.875,32.875,0.1,3.2875,0.0,0.0,0.0,0.0,0.05,1.64375,4.93125,low,37.80625
26,4.6,22.74806,75.8934,22.77806,75.9234,buffet ,motorcycle ,22.12,60.0,0.0,haze,6.42,14.35166667,12.35166667,0.08,0.988133334,0.1,1.235166667,0.0,0.0,0.05,0.617583334,2.840883335,very low,15.19255
32,4.7,12.972161,77.596014,13.042161,77.666014,drinks ,motorcycle ,22.53,73.0,0.0,haze,12.6,26.58666667,24.58666667,0.05,1.229333334,0.1,2.458666667,0.0,0.0,0.05,1.229333334,4.917333335,low,29.504
29,4.6,10.96185,76.971082,11.00185,77.011082,snack ,electric_scooter ,26.03,73.0,0.0,haze,10.73,16.64666667,14.64666667,0.05,0.732333334,0.1,1.464666667,0.03,0.4394,0.1,1.464666667,4.101066668,low,18.74773334
20,4.8,11.001753,76.986241,11.081753,77.066241,snack ,scooter ,25.96,73.0,0.0,haze,15.77,26.66,24.66,0.05,1.233,0.1,2.466,0.0,0.0,0.1,2.466,6.165,low,30.825
23,4.6,9.988483,76.295211,10.078483,76.385211,buffet ,electric_scooter ,24.3,90.0,0.0,scattered clouds,18.71,30.76833333,28.76833333,0.08,2.301466666,0.0,0.0,0.03,0.86305,0.1,2.876833333,6.041349999,low,34.80968333
26,4.9,26.88842,75.800689,26.91842,75.830689,snack ,motorcycle ,23.56,46.0,0.0,haze,6.06,13.01833333,11.01833333,0.05,0.550916667,0.1,1.101833333,0.0,0.0,0.05,0.550916667,2.203666667,very low,13.222
37,4.8,22.32,73.17,22.33,73.18,meal ,motorcycle ,23.99,64.0,0.0,haze,2.74,8.293333333,6.293333333,0.1,0.629333333,0.1,0.629333333,0.0,0.0,0.05,0.314666667,1.573333333,very low,7.866666666
28,5.0,23.351489,85.324253,23.401489,85.374253,buffet ,motorcycle ,20.01,83.0,0.0,mist,10.0,15.35833333,13.35833333,0.08,1.068666666,0.1,1.335833333,0.0,0.0,0.05,0.667916667,3.072416666,very low,16.43075
23,4.8,26.849596,75.800512,26.989596,75.940512,drinks ,scooter ,24.0,29.0,0.0,clear sky,26.45,31.77166667,29.77166667,0.05,1.488583334,0.0,0.0,0.0,0.0,0.1,2.977166667,4.465750001,low,34.23741667
22,4.8,12.975996,80.221898,13.005996,80.251898,snack ,motorcycle ,28.51,81.0,0.0,mist,6.76,15.50333333,13.50333333,0.05,0.675166667,0.1,1.350333333,0.0,0.0,0.05,0.675166667,2.700666667,very low,16.204
38,4.9,18.516216,73.842527,18.536216,73.862527,drinks ,motorcycle ,22.92,49.0,0.0,clear sky,4.37,11.67,9.67,0.05,0.4835,0.0,0.0,0.0,0.0,0.05,0.4835,0.967,very low,10.637
32,4.6,18.543626,73.905101,18.583626,73.945101,snack ,scooter ,23.03,48.0,0.0,clear sky,9.72,19.14,17.14,0.05,0.857,0.0,0.0,0.0,0.0,0.1,1.714,2.571,low,19.711
32,4.3,22.53796,88.349843,22.64796,88.459843,meal ,electric_scooter ,27.98,65.0,0.0,haze,25.55,34.27,32.27,0.1,3.227,0.1,3.227,0.03,0.9681,0.1,3.227,10.6491,moderate,42.9191
37,4.8,22.728163,75.884212,22.788163,75.944212,snack ,motorcycle ,22.14,60.0,0.0,haze,12.96,20.105,18.105,0.05,0.90525,0.1,1.8105,0.0,0.0,0.05,0.90525,3.621,very low,21.726
35,4.8,26.913726,75.75282,27.053726,75.89282,snack ,motorcycle ,23.72,29.0,0.0,clear sky,28.64,31.44833333,29.44833333,0.05,1.472416667,0.0,0.0,0.0,0.0,0.05,1.472416667,2.944833334,low,32.39316666
24,4.5,12.3085,76.665808,12.3485,76.705808,buffet ,scooter ,20.61,67.0,0.0,clear sky,7.57,14.46833333,12.46833333,0.08,0.997466666,0.0,0.0,0.0,0.0,0.1,1.246833333,2.244299999,low,14.71263333
29,4.9,19.876994,75.372353,19.896994,75.392353,snack ,electric_scooter ,21.93,60.0,0.0,haze,4.1,10.64666667,8.646666667,0.05,0.432333333,0.1,0.864666667,0.03,0.2594,0.1,0.864666667,2.421066667,very low,11.06773333
